customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureScore,MonthlyScore,TotalScore,ContractScore,CustomerScore,Segment,HealthScore,RiskLevel,Recommendation
8096-LOIST,Female,0,No,No,19,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.2,1093.4,No,0.2638888888888889,0.3776119402985074,0.12589812085482685,0,23.14371919571878,At Risk,16.72829879251495,High Risk,Offer retention discount
9764-REAFF,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.4,1057.85,No,0.8194444444444444,0.0014925373134328235,0.12180476234340458,100,37.67981901778262,At Risk,57.65084045161994,Medium Risk,Send engagement campaign
3703-VAVCL,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),90.0,190.05,Yes,0.027777777777777776,0.7139303482587065,0.021883060058953577,0,16.26504047864338,Lost,12.089365058687768,High Risk,Offer retention discount
7107-UBYKY,Female,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.75,882.55,No,0.4861111111111111,0.07462686567164178,0.1016200718496684,0,25.001784631864016,At Risk,18.243238114649667,High Risk,Offer retention discount
4881-GQJTW,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.6,300.4,No,0.19444444444444442,0.013432835820895522,0.0345891672807664,0,9.430001185426343,Lost,6.899555052665926,High Risk,Offer retention discount
8519-QJGJD,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.35,1025.95,Yes,0.19444444444444442,0.5681592039800994,0.11813167833456155,0,23.86622899076223,At Risk,17.309013351398864,High Risk,Offer retention discount
7876-DNYAP,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,1436.95,No,0.9583333333333333,0.015422885572139305,0.16545573876197497,100,45.26002059525512,Potential Loyalist,63.117736752631465,Medium Risk,Send engagement campaign
7905-NJMXS,Male,1,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,64.2,475.0,No,0.09722222222222221,0.45721393034825875,0.05469325718496685,0,15.220897783252738,Lost,11.142207051514719,High Risk,Offer retention discount
2882-WDTBA,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.75,5388.15,No,0.9583333333333333,0.572139303482587,0.6204115235814297,100,74.59258034624226,Loyal,82.84237764177455,Low Risk,Provide loyalty rewards
2091-GPPIQ,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,78.95,5730.15,No,1.0,0.6039800995024875,0.6597906687546058,100,78.47122874023398,Loyal,85.55446821140245,Low Risk,Provide loyalty rewards
6326-MTTXK,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.85,819.55,Yes,0.1111111111111111,0.8218905472636816,0.09436601879145173,0,24.65689614137615,At Risk,18.02084201207485,High Risk,Offer retention discount
5071-FBJFS,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.3,217.1,No,0.05555555555555555,0.3189054726368159,0.02499769712601327,0,9.600239559999071,Lost,7.0751911843692366,High Risk,Offer retention discount
2796-UUZZO,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.3,4896.35,No,0.875,0.617412935323383,0.5637838522476051,0,69.89961279637187,Loyal,49.60579033604087,Medium Risk,Send engagement campaign
2429-AYKKO,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1434.1,No,1.0,0.015920398009950265,0.16512757921886514,100,46.92351112895361,Potential Loyalist,64.36699545062088,Medium Risk,Send engagement campaign
9798-OPFEM,Female,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.1,937.1,No,0.6388888888888888,0.028358208955223896,0.10790116064848933,100,30.438766160599606,At Risk,52.289568817207254,Medium Risk,Send engagement campaign
0330-IVZHA,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,330.15,Yes,0.06944444444444445,0.5144278606965175,0.038014692336035376,0,14.586922685149545,Lost,10.750118552181979,High Risk,Offer retention discount
3794-NFNCH,Male,0,Yes,No,30,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.0,1474.9,No,0.41666666666666663,0.31592039800995025,0.16982544215180548,0,29.778092312937886,At Risk,21.48444202394439,High Risk,Offer retention discount
5193-QLVZB,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.75,6536.5,No,0.875,0.8606965174129354,0.7526367907148122,100,82.31940197685121,Champion,87.97636752906433,Low Risk,Provide loyalty rewards
7114-AEOZE,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1128.1,No,0.8333333333333333,0.015920398009950265,0.12989360722181284,100,38.84748558240485,At Risk,58.48614615069457,Medium Risk,Send engagement campaign
2886-KEFUM,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.5,6873.75,Yes,0.875,0.8880597014925372,0.7914690033161387,50,84.4199541624963,Champion,74.35762060529152,Low Risk,Provide loyalty rewards
5522-NYKPB,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.9,2199.05,No,0.3472222222222222,0.673134328358209,0.25320675202652915,0,37.47984553711423,At Risk,26.843850392703025,High Risk,Offer retention discount
4237-RLAQD,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,45.85,Yes,0.013888888888888888,0.2746268656716418,0.005279338614591011,0,6.259266413572032,Lost,4.668053117106069,High Risk,Offer retention discount
9957-YODKZ,Male,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.8,457.1,No,0.08333333333333333,0.6223880597014925,0.05263218496683862,0,17.886381926036726,Lost,13.151625519693352,High Risk,Offer retention discount
6518-KZXCB,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,566.5,No,0.3055555555555555,0.06965174129353235,0.06522890567428151,100,16.22441327506413,Lost,41.84216542792669,Medium Risk,Send engagement campaign
2245-ADZFJ,Female,0,Yes,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.55,2471.6,No,0.4305555555555555,0.6199004975124378,0.28458916728076644,100,41.00379886370163,Potential Loyalist,59.32990331137239,Medium Risk,Send engagement campaign
7776-QGYJC,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.5,3107.3,No,0.5416666666666666,0.6293532338308457,0.35778601694915263,0,48.565172021249694,Potential Loyalist,34.6349489311915,High Risk,Offer retention discount
9313-QOLTZ,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,518.3,No,0.3611111111111111,0.026368159203980085,0.05967897936624908,0,17.35896680317401,Lost,12.72083020554926,High Risk,Offer retention discount
9651-GTSAQ,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.1,5769.75,Yes,0.736111111111111,0.8741293532338307,0.6643503592483421,50,73.50104587905474,Loyal,66.80403261304934,Medium Risk,Send engagement campaign
3186-BAXNB,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,91.7,91.7,Yes,0.013888888888888888,0.7308457711442786,0.010558677229182021,0,15.59481806760841,Lost,11.643320164560397,High Risk,Offer retention discount
4672-FOTSD,Male,0,No,No,12,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.25,832.3,No,0.16666666666666666,0.48756218905472637,0.09583410095799559,0,20.251274486081016,At Risk,14.709285359770785,High Risk,Offer retention discount
0637-YLETY,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.6,1555.65,Yes,0.2222222222222222,0.7696517412935323,0.17912329587324985,0,31.446855549689527,At Risk,22.689525182900894,High Risk,Offer retention discount
9818-XQCUV,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,45.3,No,0.027777777777777776,0.020895522388059695,0.005216009579955785,0,1.7376619420705366,Lost,1.2771664086531231,High Risk,Offer retention discount
7338-ERIVA,Male,0,No,Yes,39,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),45.05,1790.6,No,0.5416666666666666,0.2666666666666666,0.20617630803242448,50,35.24705232129698,At Risk,40.40440770081061,Medium Risk,Send engagement campaign
1157-BQCUW,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,74.95,Yes,0.013888888888888888,0.564179104477612,0.008630020265291085,0,12.18433845571944,Lost,9.095103740463124,High Risk,Offer retention discount
8259-NFJTV,Female,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,34.65,246.6,No,0.09722222222222221,0.16318407960199,0.02839443625644805,0,8.28834793118661,Lost,6.074288767107717,High Risk,Offer retention discount
3223-DWFIO,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.35,261.65,No,0.05555555555555555,0.508457711442786,0.03012734893146647,0,13.596470408336604,Lost,10.046716061595117,High Risk,Offer retention discount
2660-EMUBI,Male,1,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,898.35,Yes,0.1388888888888889,0.7671641791044775,0.1034393422991894,0,25.03641282961268,At Risk,18.260112910713566,High Risk,Offer retention discount
6968-GMKPR,Female,0,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.55,4509.5,No,0.7638888888888888,0.6298507462686567,0.5192405121591748,0,63.92219096729568,Loyal,45.345440664675884,Medium Risk,Send engagement campaign
4751-ERMAN,Male,0,Yes,Yes,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.4,5480.25,No,1.0,0.5686567164179105,0.6310162582903465,100,76.61378465997208,Loyal,84.30525720352732,Low Risk,Provide loyalty rewards
1436-ZMJAN,Female,0,Yes,No,10,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.8,653.15,No,0.1388888888888889,0.49303482587064673,0.07520610722181283,0,18.424496361841005,Lost,13.442341735271688,High Risk,Offer retention discount
3292-PBZEJ,Male,1,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.4,1183.05,No,0.15277777777777776,0.926865671641791,0.13622075350036847,0,30.097254683961673,At Risk,21.89183724546941,High Risk,Offer retention discount
0799-DDIHE,Female,0,Yes,Yes,15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.3,639.45,No,0.20833333333333331,0.27910447761194024,0.07362863854089906,0,16.8605684272081,Lost,12.27728312770158,High Risk,Offer retention discount
3070-FNFZQ,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,478.75,No,0.3194444444444444,0.021393034825870627,0.05512504605747974,100,15.410640316594378,Lost,41.28235500715839,Medium Risk,Send engagement campaign
2812-SFXMJ,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,0.013888888888888888,0.01791044776119402,0.002308631171702285,0,1.0061097576475273,Lost,0.743039162377134,High Risk,Offer retention discount
7675-OZCZG,Female,1,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.0,127.1,Yes,0.041666666666666664,0.26616915422885573,0.01463476418570376,0,7.575440318671932,Lost,5.608406418075429,High Risk,Offer retention discount
5014-WUQMG,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,96.1,4391.45,No,0.6527777777777778,0.7746268656716417,0.5056477984524688,50,61.8295603626427,Loyal,58.84393127971968,Medium Risk,Send engagement campaign
5312-TSZVC,Female,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,270.6,No,0.20833333333333331,0.013930348258706454,0.03115788504053059,50,9.858255700128685,Lost,22.23790234989386,High Risk,Offer retention discount
2003-CKLOR,Male,0,No,No,66,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.5,6710.5,Yes,0.9166666666666666,0.808457711442786,0.7726717943994106,0,83.74269267149882,Champion,58.94366053162705,Medium Risk,Send engagement campaign
0993-OSGPT,Female,1,Yes,No,68,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),60.65,3975.9,No,0.9444444444444444,0.4218905472636816,0.457799834193073,50,64.52758209077433,Loyal,61.10668739711538,Medium Risk,Send engagement campaign
9254-RBFON,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),98.6,1704.95,Yes,0.2361111111111111,0.799502487562189,0.19631425018422996,50,33.287064203057426,At Risk,38.98372690137192,High Risk,Offer retention discount
1205-WNWPJ,Female,0,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.5,415.95,Yes,0.09722222222222221,0.4104477611940298,0.04789402173913044,0,14.013604982334705,Lost,10.270733628055375,High Risk,Offer retention discount
9391-EOYLI,Male,1,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.45,950.2,Yes,0.16666666666666666,0.618905472636816,0.10940954310980106,0,23.421157843795026,At Risk,17.018820667297263,High Risk,Offer retention discount
7108-DGVUU,Female,1,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),71.7,1497.05,No,0.29166666666666663,0.5318407960199005,0.17237587509211497,50,29.198517590749272,At Risk,36.03700881760138,High Risk,Offer retention discount
2782-JEEBU,Male,0,No,No,21,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,36.0,780.15,No,0.29166666666666663,0.17661691542288555,0.08982935703758291,0,18.79217925662769,Lost,13.644987657282854,High Risk,Offer retention discount
5127-BZENZ,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),65.2,3512.15,No,0.7777777777777777,0.4671641791044776,0.40440194362564486,50,56.630472438226455,Potential Loyalist,55.45084461054162,Medium Risk,Send engagement campaign
2720-FVBQP,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.95,273.25,No,0.08333333333333333,0.3054726368159204,0.031463015843773035,0,10.701306703402663,Lost,7.868664948333132,High Risk,Offer retention discount
9906-NHHVC,Female,1,No,No,65,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.5,3517.9,No,0.9027777777777777,0.35074626865671643,0.40506401989683133,100,59.3285972801187,Potential Loyalist,72.47112786060487,Low Risk,Provide loyalty rewards
4522-XRWWI,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.45,3375.9,No,0.5833333333333333,0.618905472636816,0.38871361459100967,50,51.25998736971004,Potential Loyalist,51.501422454327475,Medium Risk,Send engagement campaign
3766-EJLFL,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.05,7508.55,No,0.9444444444444444,0.9034825870646767,0.8645622236551217,100,90.42991846527619,Champion,93.49962773068152,Low Risk,Provide loyalty rewards
5939-SXWHM,Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.3,1245.05,No,0.6666666666666666,0.0800995024875622,0.14335966285924837,100,34.003043230787846,At Risk,54.78548410879464,Medium Risk,Send engagement campaign
8152-UOBNY,Female,1,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,106.8,5347.95,No,0.6944444444444444,0.8810945273631839,0.6157827468680914,50,70.03097819976512,Loyal,64.44431991548338,Medium Risk,Send engagement campaign
7351-KYHQH,Female,1,No,No,7,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.95,493.65,No,0.09722222222222221,0.46467661691542295,0.056840687177597646,0,15.456048714301257,Lost,11.307833099837952,High Risk,Offer retention discount
7643-RCHXS,Female,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.35,1263.85,No,0.875,0.010945273631840807,0.14552436440677968,100,41.039880048908,Potential Loyalist,60.052288214647106,Medium Risk,Send engagement campaign
8246-SHFGA,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.1,385.55,No,0.2361111111111111,0.028358208955223896,0.044393653279292566,0,11.787354754720624,Lost,8.618547799644006,High Risk,Offer retention discount
8387-MOJJT,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.95,3384.0,Yes,0.5833333333333333,0.5940298507462687,0.3896462785556375,0,50.79978149048421,Potential Loyalist,36.151604725084965,High Risk,Offer retention discount
0620-XEFWH,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.85,84.2,No,0.05555555555555555,0.005970149253731349,0.00969509948415623,0,2.729429186663099,Lost,1.9985963925765424,High Risk,Offer retention discount
6485-QXWWE,Female,0,No,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.0,1638.7,No,0.861111111111111,0.0771144278606965,0.18868598010316878,100,43.534172205785126,Potential Loyalist,61.70719925382299,Medium Risk,Send engagement campaign
